,tick_based
18194,1470.256544
18195,1470.323028
18196,1471.970096
18197,1473.743684
18198,1474.615137
18199,1475.342916
18200,1475.821593
18201,1475.619338
18202,1476.457751
18203,1476.159158
18204,1477.129981
18205,1477.890351
18206,1478.774305
18207,1479.624859
18208,1481.296369
18209,1484.236357
18210,1485.136063
18211,1485.906117
18212,1486.754085
18213,1488.097416
18214,1490.284114
18215,1490.777529
18216,1491.919829
18217,1492.03818
18218,1492.514452
18219,1492.062648
18220,1491.78728
18221,1492.268959
18222,1493.721584
18223,1495.194729
18224,1494.638128
18225,1494.560101
18226,1492.336234
18227,1492.19233
18228,1490.707067
18229,1490.036854
18230,1488.966853
18231,1488.888675
18232,1490.10933
18233,1488.493171
18234,1489.145124
18235,1487.653745
18236,1486.084017
18237,1485.935663
18238,1485.351271
18239,1486.516468
18240,1486.757046
18241,1487.416639
18242,1486.259138
18243,1485.286024
18244,1483.350339
18245,1483.662923
18246,1483.443327
18247,1483.238576
18248,1483.991292
18249,1483.549095
18250,1480.650411
18251,1481.339219
18252,1481.841706
18253,1481.609639
18254,1482.473511
18255,1482.369873
18256,1482.617135
18257,1482.716565
18258,1484.109592
18259,1484.236061
18260,1484.179534
18261,1484.577491
18262,1484.806276
18263,1486.511942
18264,1485.92654
18265,1486.760236
18266,1487.13041
18267,1487.672047
18268,1486.767979
18269,1487.050516
18270,1487.065268
18271,1487.375243
18272,1487.965897
18273,1488.144156
18274,1488.332408
18275,1487.126129
18276,1487.606372
18277,1487.572961
18278,1486.338594
18279,1487.001222
18280,1487.232778
18281,1487.707665
18282,1487.335669
18283,1476.903598
18284,1471.698647
18285,1470.427547
18286,1467.788557
18287,1466.994947
18288,1466.781974
18289,1465.390055
18290,1463.513258
18291,1462.061475
18292,1460.784401
18293,1460.28537
18294,1458.241977
18295,1455.655947
18296,1454.777571
18297,1454.319296
18298,1452.292041
18299,1452.023113
18300,1451.440968
18301,1449.507112
18302,1448.675474
18303,1446.832246
18304,1445.752786
18305,1446.483293
18306,1445.715573
18307,1444.686545
18308,1442.732789
18309,1442.513397
18310,1441.814027
18311,1442.35077
18312,1441.824366
18313,1441.420568
18314,1441.070713
18315,1442.703761
18316,1443.05599
18317,1441.616476
18318,1441.666303
18319,1440.862777
18320,1439.606977
18321,1440.204281
18322,1440.345573
18323,1440.438814
18324,1439.558544
18325,1439.867793
18326,1440.510012
18327,1440.587062
18328,1440.12731
18329,1439.899171
18330,1440.834983
18331,1439.590232
18332,1437.675606
18333,1437.514402
18334,1437.219671
18335,1436.594361
18336,1435.997661
18337,1435.454358
18338,1434.287328
18339,1433.849992
18340,1432.197659
18341,1432.468465
18342,1431.371013
18343,1430.212038
18344,1428.793721
18345,1428.20365
18346,1429.103427
18347,1429.209826
18348,1430.121829
18349,1429.889517
18350,1429.167474
18351,1430.1501
18352,1431.157017
18353,1431.800628
18354,1432.127444
18355,1432.653682
18356,1434.363634
18357,1434.892303
18358,1435.222982
18359,1436.066656
18360,1436.87642
18361,1439.274162
18362,1438.929069
18363,1439.016632
18364,1439.077672
18365,1438.608329
18366,1438.486458
18367,1436.765435
18368,1434.829987
18369,1433.768136
18370,1433.415382
18371,1433.187968
18372,1432.762753
18373,1433.473638
18374,1433.843095
18375,1434.139465
18376,1434.422267
18377,1433.140374
18378,1431.911993
18379,1430.639773
18380,1431.231885
18381,1429.944525
18382,1428.796871
18383,1429.369292
18384,1430.325543
18385,1430.441009
18386,1430.44114
18387,1430.663307
18388,1431.528376
18389,1433.157508
18390,1433.21297
18391,1433.340461
18392,1433.149226
18393,1433.962033
18394,1433.760144
18395,1436.242485
18396,1437.301738
18397,1435.674562
18398,1435.144836
18399,1434.932497
18400,1436.153271
18401,1435.001605
18402,1435.369093
18403,1435.833967
18404,1435.807707
18405,1434.529047
18406,1435.290907
18407,1432.848283
18408,1433.621073
18409,1432.766275
18410,1431.683555
18411,1430.115467
18412,1430.911067
18413,1430.69204
18414,1429.844255
18415,1430.594671
18416,1429.797406
18417,1428.474522
18418,1427.673254
18419,1429.650326
18420,1428.412435
18421,1427.147211
18422,1426.368679
18423,1424.327029
18424,1422.535763
18425,1421.834356
18426,1420.341919
18427,1418.922021
18428,1418.91142
18429,1417.651979
18430,1415.333452
18431,1413.511951
18432,1412.70401
18433,1409.372283
18434,1408.581609
18435,1407.31833
18436,1408.612711
18437,1408.024772
18438,1405.612718
18439,1404.055372
18440,1402.110886
18441,1400.331915
18442,1398.873387
18443,1398.311944
18444,1397.781046
18445,1399.310601
18446,1400.154557
18447,1399.584071
18448,1399.401201
18449,1400.557338
18450,1400.681151
18451,1401.236933
18452,1402.276376
18453,1402.139517
18454,1402.949317
18455,1402.976518
18456,1404.314417
18457,1405.070233
18458,1406.959388
18459,1407.81399
18460,1408.998697
18461,1410.015679
18462,1410.347417
18463,1410.717703
18464,1400.245281
18465,1395.361197
18466,1394.076943
18467,1394.061574
18468,1392.716204
18469,1391.117935
18470,1389.43388
18471,1388.72608
18472,1387.278668
18473,1384.923552
18474,1382.246176
18475,1379.66938
18476,1377.42814
18477,1377.891842
18478,1377.116205
18479,1374.574243
18480,1373.482256
18481,1371.751494
18482,1371.123583
18483,1370.552461
18484,1367.662856
18485,1366.784601
18486,1366.199532
18487,1364.151995
18488,1363.659322
18489,1364.793239
18490,1364.127303
18491,1363.727687
18492,1361.662798
18493,1361.922799
18494,1361.998661
18495,1362.346266
18496,1361.831511
18497,1359.822544
18498,1360.064473
18499,1360.004448
18500,1358.978562
18501,1357.882636
18502,1358.522553
18503,1358.62736
18504,1358.375754
18505,1357.649258
18506,1356.661673
18507,1357.732898
18508,1357.944827
18509,1358.662131
18510,1357.820723
18511,1357.851818
18512,1357.674081
18513,1357.849209
18514,1356.631252
18515,1355.518728
18516,1355.643849
18517,1355.633119
18518,1356.672907
18519,1356.591816
18520,1356.270934
18521,1355.181358
18522,1354.481123
18523,1356.080728
18524,1356.330675
18525,1356.561861
18526,1358.899427
18527,1359.353678
18528,1360.023811
18529,1360.545317
18530,1362.061162
18531,1362.616853
18532,1363.61209
18533,1365.813716
18534,1366.787015
18535,1368.648703
18536,1369.450446
18537,1370.515113
18538,1372.34647
18539,1372.90268
18540,1374.349218
18541,1374.874661
18542,1377.311692
18543,1378.122767
18544,1379.853922
18545,1382.773184
18546,1381.938116
18547,1382.064212
18548,1382.019858
18549,1382.554525
18550,1381.943459
18551,1381.605913
18552,1382.067793
18553,1383.527846
18554,1383.193981
18555,1384.345575
18556,1384.61822
18557,1384.422952
18558,1384.649439
18559,1385.688445
18560,1383.538125
18561,1382.199767
18562,1380.399366
18563,1380.562156
18564,1379.24159
18565,1379.216511
18566,1377.305014
18567,1377.295603
18568,1377.145859
18569,1375.289161
18570,1375.377429
18571,1376.75536
18572,1377.049326
18573,1376.866579
18574,1374.94531
18575,1374.33842
18576,1374.492141
18577,1374.374822
18578,1373.659283
18579,1372.546993
18580,1371.591251
18581,1372.047929
18582,1371.781624
18583,1372.192247
18584,1371.977378
18585,1372.328871
18586,1373.048186
18587,1374.44833
18588,1376.567906
18589,1375.629905
18590,1376.100706
18591,1377.307397
18592,1376.847532
18593,1375.76764
18594,1374.663763
18595,1375.870049
18596,1375.250956
18597,1373.520496
18598,1372.766112
18599,1373.433789
18600,1373.35399
18601,1374.293763
18602,1375.081793
18603,1376.822998
18604,1377.011183
18605,1376.363214
18606,1375.61856
18607,1375.051551
18608,1374.286673
18609,1374.284305
18610,1373.479506
18611,1372.624015
18612,1372.562239
18613,1373.039959
18614,1372.781579
18615,1373.227726
18616,1373.405898
18617,1373.939325
18618,1371.928878
18619,1371.392255
18620,1372.721795
18621,1372.024927
18622,1370.039039
18623,1369.691739
18624,1368.414372
18625,1369.300338
18626,1369.486044
18627,1370.132331
18628,1369.185476
18629,1371.041791
18630,1371.559395
18631,1372.723379
18632,1371.732537
18633,1372.159294
18634,1373.201674
18635,1372.675901
18636,1374.55878
18637,1374.718349
18638,1375.413821
18639,1376.575943
18640,1376.257108
18641,1377.469487
18642,1378.078583
18643,1379.028354
18644,1380.149924
18645,1385.893632
18646,1401.073461
18647,1401.532684
18648,1401.510521
18649,1400.311172
18650,1400.109488
18651,1401.709025
18652,1401.872596
18653,1401.469983
18654,1401.164194
18655,1401.072642
18656,1401.048728
18657,1402.694911
18658,1403.235585
18659,1401.692056
18660,1402.260114
18661,1402.879774
18662,1403.92368
18663,1403.546303
18664,1404.328326
18665,1404.99132
18666,1404.527012
18667,1405.486836
18668,1406.892062
18669,1406.798279
18670,1408.895789
18671,1408.706733
18672,1407.390004
18673,1407.566077
18674,1407.163946
18675,1407.792715
18676,1407.035799
18677,1405.81062
18678,1405.058208
18679,1405.914544
18680,1405.379019
18681,1405.280228
18682,1406.208123
18683,1406.295131
18684,1406.857749
18685,1405.591669
18686,1406.431834
18687,1407.294248
18688,1407.663717
18689,1408.843855
18690,1409.148118
18691,1408.428056
18692,1406.70382
18693,1406.783244
18694,1405.990238
18695,1406.700488
18696,1407.056919
18697,1406.640593
18698,1406.643169
18699,1406.688907
18700,1405.690415
18701,1407.138217
18702,1407.884925
18703,1408.406982
18704,1408.405256
18705,1407.675297
18706,1407.55073
18707,1408.048284
18708,1406.96525
18709,1406.634469
18710,1406.948121
18711,1407.594671
18712,1408.606929
18713,1409.321643
18714,1410.2339
18715,1409.988263
18716,1409.75426
18717,1408.653712
18718,1408.377622
18719,1406.98155
18720,1407.652726
18721,1406.805445
18722,1406.728125
18723,1407.170528
18724,1407.372397
18725,1406.820451
18726,1405.763415
18727,1404.955934
18728,1404.08639
18729,1402.78661
18730,1401.591958
18731,1401.428949
18732,1401.41857
18733,1401.612063
18734,1400.494462
18735,1399.194361
18736,1399.169496
18737,1400.186298
18738,1398.905533
18739,1397.335964
18740,1395.343947
18741,1395.868875
18742,1396.646103
18743,1397.597623
18744,1398.10883
18745,1398.001511
18746,1398.078944
18747,1397.241057
18748,1396.431672
18749,1396.619183
18750,1396.921076
18751,1397.408715
18752,1397.234325
18753,1396.691199
18754,1396.763428
18755,1394.739593
18756,1394.28515
18757,1393.723316
18758,1393.949368
18759,1393.19586
18760,1391.630984
18761,1389.598066
18762,1389.48607
18763,1389.227735
18764,1388.462117
18765,1388.867475
18766,1386.701084
18767,1386.730724
18768,1387.841571
18769,1387.807863
18770,1387.059904
18771,1389.041984
18772,1391.112468
18773,1390.354475
18774,1389.371191
18775,1389.536625
18776,1391.157979
18777,1392.281515
18778,1392.975462
18779,1394.724077
18780,1395.531122
18781,1396.412574
18782,1397.225285
18783,1397.443869
18784,1397.18142
18785,1397.406371
18786,1398.25306
18787,1398.191882
18788,1397.436269
18789,1396.539887
18790,1397.488581
18791,1398.547041
18792,1399.686385
18793,1400.089674
18794,1401.117054
18795,1402.231594
18796,1402.194081
18797,1403.795653
18798,1403.503678
18799,1403.312215
18800,1404.756157
18801,1403.738262
18802,1402.654569
18803,1403.703926
18804,1402.75555
18805,1403.391747
18806,1404.044407
18807,1404.22006
18808,1403.196321
18809,1403.123363
18810,1404.722218
18811,1405.970678
18812,1406.533834
18813,1404.754511
18814,1405.067431
18815,1406.136172
18816,1405.775287
18817,1406.781921
18818,1408.556308
18819,1409.076043
18820,1408.87493
18821,1408.60642
18822,1408.745057
18823,1409.30038
18824,1409.686111
18825,1409.936073
18826,1411.984955
18827,1411.731264
18828,1411.252363
18829,1411.822479
18830,1410.149241
18831,1409.312009
18832,1409.202281
18833,1408.027882
18834,1408.401652
18835,1405.626366
18836,1405.658907
18837,1405.834069
18838,1406.795363
18839,1407.842373
18840,1407.529275
18841,1406.771454
18842,1405.933631
18843,1405.169537
18844,1404.671607
18845,1405.122312
18846,1404.210872
18847,1403.086049
18848,1403.606903
18849,1405.774471
18850,1405.729185
18851,1405.297754
18852,1405.034854
18853,1404.305725
18854,1404.87588
18855,1405.868574
18856,1408.471687
18857,1410.037216
18858,1411.689349
18859,1413.268725
18860,1411.624771
18861,1411.56535
18862,1411.028056
18863,1412.295761
18864,1412.297123
18865,1411.924253
18866,1410.800727
18867,1409.808553
18868,1410.780718
18869,1412.496376
18870,1413.340016
18871,1412.928338
18872,1414.775221
18873,1416.452474
18874,1417.994656
18875,1419.1384
18876,1420.011641
18877,1420.852687
18878,1421.5705
18879,1422.969614
18880,1422.46081
18881,1424.349646
18882,1425.361303
18883,1427.774286
18884,1428.620034
18885,1429.90499
18886,1431.252869
18887,1431.245168
18888,1431.335961
18889,1431.843144
18890,1432.83081
18891,1434.866275
18892,1432.780269
18893,1432.098533
18894,1433.218391
18895,1433.058341
18896,1432.930401
18897,1431.416735
18898,1430.730959
18899,1430.623958
18900,1431.009438
18901,1431.167587
18902,1430.921293
18903,1430.828721
18904,1430.98737
18905,1431.379796
18906,1432.166612
18907,1433.149046
18908,1433.347145
18909,1432.695946
18910,1433.782815
18911,1433.624352
18912,1434.074284
18913,1433.23109
18914,1431.608936
18915,1430.71923
18916,1430.81989
18917,1431.290967
18918,1430.745434
18919,1429.690556
18920,1429.669101
18921,1429.837757
18922,1430.953363
18923,1430.942297
18924,1430.015742
18925,1430.093809
18926,1431.090362
18927,1431.27845
18928,1429.918946
18929,1428.066638
18930,1428.6845
18931,1429.066322
18932,1428.179951
18933,1427.336837
18934,1429.062345
18935,1430.058779
18936,1430.280921
18937,1429.805297
18938,1429.57894
18939,1428.618077
18940,1428.658536
18941,1428.279487
18942,1427.720931
18943,1428.416574
18944,1426.649228
18945,1426.913818
18946,1427.236429
18947,1426.558388
18948,1426.821165
18949,1426.900421
18950,1425.795485
18951,1426.592608
18952,1425.662022
18953,1425.348425
18954,1423.831155
18955,1423.297072
18956,1423.104073
18957,1421.803802
18958,1420.411857
18959,1419.155534
18960,1419.390476
18961,1419.768202
18962,1417.357418
18963,1416.683221
18964,1417.215334
18965,1416.431353
18966,1414.537337
18967,1414.502824
18968,1414.000794
18969,1414.347481
18970,1413.338593
18971,1414.999801
18972,1416.417542
18973,1415.949141
18974,1416.881701
18975,1416.326772
18976,1416.374738
18977,1415.493542
18978,1414.10337
18979,1413.486607
18980,1413.708609
18981,1412.430173
18982,1411.8511
18983,1411.158206
18984,1411.637253
18985,1412.109741
18986,1413.061895
18987,1413.008717
18988,1412.083077
18989,1412.34492
18990,1412.094054
18991,1411.131529
18992,1409.702443
18993,1409.251151
18994,1408.485079
18995,1407.518485
18996,1407.039902
18997,1405.474336
18998,1402.628322
18999,1401.851712
19000,1402.302088
19001,1400.394009
19002,1398.470134
19003,1397.973517
19004,1398.313504
19005,1397.812403
19006,1397.75276
19007,1401.930553
19008,1413.161252
19009,1412.869758
19010,1412.122146
19011,1411.66416
19012,1411.707765
19013,1411.220458
19014,1410.577556
19015,1410.35016
19016,1409.712664
19017,1409.236166
19018,1410.342005
19019,1408.234961
19020,1407.620241
19021,1407.389987
